case_id,ticker,company_name,announcement_date,filing_date,filing_type,accession_number,source_url,possible_signal_type,keyword_hits,excerpt_if_available,confidence,recommended_status
RHC-0101-ACQUIRED-CHMA,CHMA,Chiasma,2021-05-05,2021-04-26,DEF 14A,0001193125-21-131446,https://www.sec.gov/Archives/edgar/data/1339469/000119312521131446/0001193125-21-131446-index.htm,retained_advisor,financial advisor,"o sit on our Board of Directors include his extensive experience in the life sciences sector, his financial expertise and his years of experience providing strategic and financial advisory services to biopharmaceutical organizations. Mr. Stack has confirmed to our Board of Directors that he is fully committed to continuing to dedicate the required amount of time to fulfill his duties as a director of Chi",LOW,POSSIBLE_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2019-12-09,8-K,0001193125-19-309320,https://www.sec.gov/Archives/edgar/data/1434418/000119312519309320/0001193125-19-309320-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2019-12-11,8-K,0001193125-19-311623,https://www.sec.gov/Archives/edgar/data/1434418/000119312519311623/0001193125-19-311623-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-01-03,8-K,0001193125-20-001448,https://www.sec.gov/Archives/edgar/data/1434418/000119312520001448/0001193125-20-001448-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-01-13,8-K,0001193125-20-006011,https://www.sec.gov/Archives/edgar/data/1434418/000119312520006011/0001193125-20-006011-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-03-10,10-K,0001564590-20-009735,https://www.sec.gov/Archives/edgar/data/1434418/000156459020009735/0001564590-20-009735-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-04-06,8-K,0001193125-20-098890,https://www.sec.gov/Archives/edgar/data/1434418/000119312520098890/0001193125-20-098890-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-04-24,DEF 14A,0001564590-20-018513,https://www.sec.gov/Archives/edgar/data/1434418/000156459020018513/0001564590-20-018513-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-05-06,10-Q,0001564590-20-021953,https://www.sec.gov/Archives/edgar/data/1434418/000156459020021953/0001564590-20-021953-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-05-06,8-K,0001193125-20-134889,https://www.sec.gov/Archives/edgar/data/1434418/000119312520134889/0001193125-20-134889-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-05-14,8-K,0001193125-20-142254,https://www.sec.gov/Archives/edgar/data/1434418/000119312520142254/0001193125-20-142254-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-06-04,8-K,0001193125-20-160691,https://www.sec.gov/Archives/edgar/data/1434418/000119312520160691/0001193125-20-160691-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-06-08,8-K,0001193125-20-162823,https://www.sec.gov/Archives/edgar/data/1434418/000119312520162823/0001193125-20-162823-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-06-15,8-K,0001193125-20-169325,https://www.sec.gov/Archives/edgar/data/1434418/000119312520169325/0001193125-20-169325-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-06-17,8-K,0001193125-20-171476,https://www.sec.gov/Archives/edgar/data/1434418/000119312520171476/0001193125-20-171476-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-08-05,10-Q,0001564590-20-036390,https://www.sec.gov/Archives/edgar/data/1434418/000156459020036390/0001564590-20-036390-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-10-29,10-Q,0001564590-20-048495,https://www.sec.gov/Archives/edgar/data/1434418/000156459020048495/0001564590-20-048495-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-11-09,8-K,0001564590-20-052513,https://www.sec.gov/Archives/edgar/data/1434418/000156459020052513/0001564590-20-052513-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-11-18,8-K,0001564590-20-054498,https://www.sec.gov/Archives/edgar/data/1434418/000156459020054498/0001564590-20-054498-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2020-12-07,8-K,0001564590-20-056302,https://www.sec.gov/Archives/edgar/data/1434418/000156459020056302/0001564590-20-056302-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2021-02-24,10-K,0001564590-21-007783,https://www.sec.gov/Archives/edgar/data/1434418/000156459021007783/0001564590-21-007783-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2021-04-23,DEF 14A,0001564590-21-020191,https://www.sec.gov/Archives/edgar/data/1434418/000156459021020191/0001564590-21-020191-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0102-ACQUIRED-CNST,CNST,Constellation Pharmaceuticals,2021-06-02,2021-05-10,10-Q,0001564590-21-025723,https://www.sec.gov/Archives/edgar/data/1434418/000156459021025723/0001564590-21-025723-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2022-11-08,10-Q,0000950170-22-022918,https://www.sec.gov/Archives/edgar/data/1805890/000095017022022918/0000950170-22-022918-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2022-11-08,8-K,0000950170-22-022905,https://www.sec.gov/Archives/edgar/data/1805890/000095017022022905/0000950170-22-022905-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-02-13,8-K,0001193125-23-036128,https://www.sec.gov/Archives/edgar/data/1805890/000119312523036128/0001193125-23-036128-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-02-28,SC 13D/A,0000947871-23-000251,https://www.sec.gov/Archives/edgar/data/1805890/000094787123000251/0000947871-23-000251-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-03-06,SC 13D/A,0001193125-23-061371,https://www.sec.gov/Archives/edgar/data/1805890/000119312523061371/0001193125-23-061371-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-03-10,8-K,0000950170-23-007233,https://www.sec.gov/Archives/edgar/data/1805890/000095017023007233/0000950170-23-007233-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-03-16,10-K,0000950170-23-008310,https://www.sec.gov/Archives/edgar/data/1805890/000095017023008310/0000950170-23-008310-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-03-16,8-K,0000950170-23-008306,https://www.sec.gov/Archives/edgar/data/1805890/000095017023008306/0000950170-23-008306-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-04-27,DEF 14A,0000950170-23-015321,https://www.sec.gov/Archives/edgar/data/1805890/000095017023015321/0000950170-23-015321-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-05-11,10-Q,0000950170-23-020855,https://www.sec.gov/Archives/edgar/data/1805890/000095017023020855/0000950170-23-020855-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-05-11,8-K,0001193125-23-141442,https://www.sec.gov/Archives/edgar/data/1805890/000119312523141442/0001193125-23-141442-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-05-16,SC 13D/A,0000947871-23-000590,https://www.sec.gov/Archives/edgar/data/1805890/000094787123000590/0000947871-23-000590-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-06-20,8-K,0000950170-23-028783,https://www.sec.gov/Archives/edgar/data/1805890/000095017023028783/0000950170-23-028783-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-06-27,8-K,0001193125-23-176131,https://www.sec.gov/Archives/edgar/data/1805890/000119312523176131/0001193125-23-176131-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-08-08,10-Q,0000950170-23-039395,https://www.sec.gov/Archives/edgar/data/1805890/000095017023039395/0000950170-23-039395-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-08-08,8-K,0000950170-23-039365,https://www.sec.gov/Archives/edgar/data/1805890/000095017023039365/0000950170-23-039365-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-10-16,8-K,0000950170-23-053546,https://www.sec.gov/Archives/edgar/data/1805890/000095017023053546/0000950170-23-053546-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-11-07,10-Q,0000950170-23-059777,https://www.sec.gov/Archives/edgar/data/1805890/000095017023059777/0000950170-23-059777-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2023-11-07,8-K,0000950170-23-059775,https://www.sec.gov/Archives/edgar/data/1805890/000095017023059775/0000950170-23-059775-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2024-01-04,8-K,0001193125-24-002463,https://www.sec.gov/Archives/edgar/data/1805890/000119312524002463/0001193125-24-002463-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2024-01-19,8-K,0001193125-24-011255,https://www.sec.gov/Archives/edgar/data/1805890/000119312524011255/0001193125-24-011255-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2024-02-16,8-K,0001193125-24-038468,https://www.sec.gov/Archives/edgar/data/1805890/000119312524038468/0001193125-24-038468-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,2024-03-19,2024-03-07,SC 13D/A,0001193125-24-062164,https://www.sec.gov/Archives/edgar/data/1805890/000119312524062164/0001193125-24-062164-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-02-13,8-K,0001628280-23-003209,https://www.sec.gov/Archives/edgar/data/1560241/000162828023003209/0001628280-23-003209-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-03-01,10-K,0001628280-23-005853,https://www.sec.gov/Archives/edgar/data/1560241/000162828023005853/0001628280-23-005853-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-03-01,8-K,0001628280-23-005722,https://www.sec.gov/Archives/edgar/data/1560241/000162828023005722/0001628280-23-005722-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-03-10,8-K,0001628280-23-007528,https://www.sec.gov/Archives/edgar/data/1560241/000162828023007528/0001628280-23-007528-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-04-26,DEF 14A,0001193125-23-118497,https://www.sec.gov/Archives/edgar/data/1560241/000119312523118497/0001193125-23-118497-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-05-03,10-Q,0001628280-23-015220,https://www.sec.gov/Archives/edgar/data/1560241/000162828023015220/0001628280-23-015220-index.htm,rofr_rofn|sale_process,right of first negotiation|sale of the company,"lestone payment totaling $ 2.0 million and royalty payments in the mid-single digits based on net sales of the licensed compound after commercialization. The Company has right of first negotiation to re-acquire these assets. In the first quarter of 2022, Incyclix announced a new round of financing which the Company did not participate. Following the financing, the Company's equity interest is now approximately 6.",LOW,POSSIBLE_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-05-03,8-K,0001628280-23-014988,https://www.sec.gov/Archives/edgar/data/1560241/000162828023014988/0001628280-23-014988-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-06-09,8-K,0001628280-23-021735,https://www.sec.gov/Archives/edgar/data/1560241/000162828023021735/0001628280-23-021735-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-06-16,8-K,0001628280-23-022448,https://www.sec.gov/Archives/edgar/data/1560241/000162828023022448/0001628280-23-022448-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-08-02,10-Q,0001628280-23-026769,https://www.sec.gov/Archives/edgar/data/1560241/000162828023026769/0001628280-23-026769-index.htm,rofr_rofn|sale_process,right of first negotiation|sale of the company,"lestone payment totaling $ 2.0 million and royalty payments in the mid-single digits based on net sales of the licensed compound after commercialization. The Company has right of first negotiation to re-acquire these assets. In the first quarter of 2022, Incyclix announced a new round of financing which the Company did not participate. Following the financing, the Company's equity interest is now approximately 6.",LOW,POSSIBLE_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-08-02,8-K,0001628280-23-026563,https://www.sec.gov/Archives/edgar/data/1560241/000162828023026563/0001628280-23-026563-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-09-21,8-K,0001628280-23-032779,https://www.sec.gov/Archives/edgar/data/1560241/000162828023032779/0001628280-23-032779-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-11-01,10-Q,0001628280-23-035947,https://www.sec.gov/Archives/edgar/data/1560241/000162828023035947/0001628280-23-035947-index.htm,rofr_rofn|sale_process,right of first negotiation|sale of the company,"lestone payment totaling $ 2.0 million and royalty payments in the mid-single digits based on net sales of the licensed compound after commercialization. The Company has right of first negotiation to re-acquire these assets. In the first quarter of 2022, Incyclix announced a new round of financing which the Company did not participate. Following the financing, the Company's equity interest is now approximately 6.",LOW,POSSIBLE_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2023-11-01,8-K,0001628280-23-035780,https://www.sec.gov/Archives/edgar/data/1560241/000162828023035780/0001628280-23-035780-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2024-01-08,8-K,0001628280-24-000755,https://www.sec.gov/Archives/edgar/data/1560241/000162828024000755/0001628280-24-000755-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2024-02-12,8-K,0001628280-24-004188,https://www.sec.gov/Archives/edgar/data/1560241/000162828024004188/0001628280-24-004188-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2024-02-21,SC 13D/A,0001193125-24-041509,https://www.sec.gov/Archives/edgar/data/1560241/000119312524041509/0001193125-24-041509-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2024-02-28,10-K,0001628280-24-007601,https://www.sec.gov/Archives/edgar/data/1560241/000162828024007601/0001628280-24-007601-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2024-02-28,8-K,0001628280-24-007378,https://www.sec.gov/Archives/edgar/data/1560241/000162828024007378/0001628280-24-007378-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2024-03-22,8-K,0001628280-24-012736,https://www.sec.gov/Archives/edgar/data/1560241/000162828024012736/0001628280-24-012736-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2024-04-25,DEF 14A,0001193125-24-113902,https://www.sec.gov/Archives/edgar/data/1560241/000119312524113902/0001193125-24-113902-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2024-05-01,10-Q,0001628280-24-019622,https://www.sec.gov/Archives/edgar/data/1560241/000162828024019622/0001628280-24-019622-index.htm,rofr_rofn|sale_process,right of first negotiation|sale of the company,"lestone payment totaling $ 2.0 million and royalty payments in the mid-single digits based on net sales of the licensed compound after commercialization. The Company has right of first negotiation to re-acquire these assets. In the first quarter of 2022, Incyclix announced a new round of financing which the Company did not participate. Following the financing, the Company's equity interest is now approximately 6.",LOW,POSSIBLE_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2024-05-01,8-K,0001628280-24-019453,https://www.sec.gov/Archives/edgar/data/1560241/000162828024019453/0001628280-24-019453-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2024-06-14,8-K,0001628280-24-028288,https://www.sec.gov/Archives/edgar/data/1560241/000162828024028288/0001628280-24-028288-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0074-ACQUIRED-G1T,G1T,G1 Therapeutics,2024-08-07,2024-06-24,8-K,0001628280-24-029426,https://www.sec.gov/Archives/edgar/data/1560241/000162828024029426/0001628280-24-029426-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2021-08-04,10-Q,0001564590-21-040498,https://www.sec.gov/Archives/edgar/data/1492426/000156459021040498/0001564590-21-040498-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2021-08-04,8-K,0001193125-21-235661,https://www.sec.gov/Archives/edgar/data/1492426/000119312521235661/0001193125-21-235661-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2021-09-29,8-K,0001193125-21-286043,https://www.sec.gov/Archives/edgar/data/1492426/000119312521286043/0001193125-21-286043-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2021-11-03,10-Q,0001564590-21-053729,https://www.sec.gov/Archives/edgar/data/1492426/000156459021053729/0001564590-21-053729-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2021-11-03,8-K,0001193125-21-317667,https://www.sec.gov/Archives/edgar/data/1492426/000119312521317667/0001193125-21-317667-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2021-12-16,8-K,0001193125-21-358620,https://www.sec.gov/Archives/edgar/data/1492426/000119312521358620/0001193125-21-358620-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2022-01-10,8-K,0001193125-22-005114,https://www.sec.gov/Archives/edgar/data/1492426/000119312522005114/0001193125-22-005114-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2022-03-01,10-K,0001564590-22-007863,https://www.sec.gov/Archives/edgar/data/1492426/000156459022007863/0001564590-22-007863-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2022-03-01,8-K,0001193125-22-059783,https://www.sec.gov/Archives/edgar/data/1492426/000119312522059783/0001193125-22-059783-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2022-03-17,DEF 14A,0001193125-22-078281,https://www.sec.gov/Archives/edgar/data/1492426/000119312522078281/0001193125-22-078281-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2022-05-02,8-K,0001193125-22-134596,https://www.sec.gov/Archives/edgar/data/1492426/000119312522134596/0001193125-22-134596-index.htm,sale_process,sale of the company,", a person is treated as a Consultant under this Plan only if a Form S-8 Registration Statement under the Securities Act is available to register either the offer or the sale of the Company’s securities to such person. (r) “ Continuous Service ” means that the Participant’s service with the Company or an Affiliate, whether as an Employee, Director or Consultant, is not interrupted or terminated. A change i",LOW,POSSIBLE_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2022-05-04,10-Q,0001564590-22-017669,https://www.sec.gov/Archives/edgar/data/1492426/000156459022017669/0001564590-22-017669-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2022-05-04,8-K,0001193125-22-139452,https://www.sec.gov/Archives/edgar/data/1492426/000119312522139452/0001193125-22-139452-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2022-08-03,10-Q,0001564590-22-027613,https://www.sec.gov/Archives/edgar/data/1492426/000156459022027613/0001564590-22-027613-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2022-08-03,8-K,0001193125-22-210537,https://www.sec.gov/Archives/edgar/data/1492426/000119312522210537/0001193125-22-210537-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2022-10-07,8-K,0001193125-22-259244,https://www.sec.gov/Archives/edgar/data/1492426/000119312522259244/0001193125-22-259244-index.htm,,,Primary and complete submission text fetched.,LOW,LIKELY_NO_HIT
RHC-0105-ACQUIRED-HZNP,HZNP,Horizon Therapeutics plc,2022-12-12,2022-11-02,10-Q,0000950170-22-020973,https://www.sec.gov/Archives/edgar/data/1492426/000095017022020973/0000950170-22-020973-index.htm,option_to_acquire,option to acquire,"al antibody antagonist of the interleukin-7 receptor for the treatment of autoimmune and inflammatory diseases. Under the terms of the agreement, the Company received an option to acquire the ADX-914 program, exercisable through a period of time following completion of certain planned Phase 2a trials. An upfront payment of $ 15.0 million was paid in the third quarter of 2022 and recorded as acquired IPR&",LOW,POSSIBLE_HIT
